101,3,1,0,bajo,102,0,0,FALSE,-
102,1,1,0,alto,102,0,0,FALSE,-
103,4,1,0,alto,102,0,0,FALSE,-
104,3,1,0,alto,102,0,0,FALSE,-
105,1,1,0,bajo,103,0,0,FALSE,-
106,4,1,0,bajo,103,0,0,FALSE,-
107,2,1,0,bajo,103,0,0,FALSE,-
108,5,1,0,bajo,103,0,0,FALSE,-
109,1,1,0,alto,103,0,0,FALSE,-
110,4,1,0,alto,103,0,0,FALSE,-
111,2,1,0,alto,103,0,0,FALSE,-
112,3,1,0,alto,103,0,0,FALSE,-
113,1,1,0,bajo,105,0,0,FALSE,-
114,4,1,0,bajo,105,0,0,FALSE,-
115,2,1,0,bajo,105,0,0,FALSE,-
116,3,1,0,bajo,105,0,0,FALSE,-
117,5,1,0,bajo,105,0,0,FALSE,-
118,1,1,0,alto,105,0,0,FALSE,-
119,4,1,0,alto,105,0,0,FALSE,-
120,2,1,0,alto,105,0,0,FALSE,-
121,3,1,0,alto,105,0,0,FALSE,-
122,1,1,0,bajo,106,0,0,FALSE,-
123,2,1,0,bajo,106,0,0,FALSE,-
124,4,1,0,bajo,106,0,0,FALSE,-
125,6,1,0,bajo,106,0,0,FALSE,-
126,2,1,0,alto,106,0,0,FALSE,-
127,3,1,0,alto,106,0,0,FALSE,-
128,5,1,0,bajo/alto,484,0,0,FALSE,-
129,2,1,0,bajo/alto,484,0,0,FALSE,-
130,1,1,0,bajo/alto,693,0,0,FALSE,-
131,4,1,0,bajo/alto,693,0,0,FALSE,-
132,3,1,0,bajo/alto,693,0,0,FALSE,-
133,1,1,0,bajo/alto,694,0,0,FALSE,-
134,4,1,0,bajo/alto,694,0,0,FALSE,-
135,3,1,0,bajo/alto,694,0,0,FALSE,-
136,1,1,0,bajo/alto,549,0,0,FALSE,-
137,2,1,0,bajo/alto,549,0,0,FALSE,-
138,3,1,0,bajo/alto,549,0,0,FALSE,-
139,5,1,0,bajo/alto,550,0,0,TRUE,miningoutcrops_lavacaverns_1.png
140,5,1,0,bajo/alto,550,0,0,TRUE,miningoutcrops_lavacaverns_2.png
141,5,1,0,bajo/alto,551,0,0,TRUE,miningoutcrops_lavacaverns_1.png
142,5,1,0,bajo/alto,551,0,0,TRUE,miningoutcrops_lavacaverns_2.png
143,3,1,0,alto,552,0,0,TRUE,miningoutcrops_sandyplains_1.png
144,3,1,0,alto,552,0,0,TRUE,miningoutcrops_sandyplains_2.png
145,4,1,0,alto,552,0,0,TRUE,miningoutcrops_floodedforest.png
146,5,1,0,alto,552,0,0,TRUE,miningoutcrops_lavacaverns_1.png
147,5,1,0,alto,552,0,0,TRUE,miningoutcrops_lavacaverns_2.png
148,2,1,0,bajo/alto,553,0,0,TRUE,miningoutcrops_frostislands_1.png
149,2,1,0,bajo/alto,553,0,0,TRUE,miningoutcrops_frostislands_2.png
150,2,1,0,bajo/alto,554,0,0,TRUE,miningoutcrops_frostislands_1.png
151,2,1,0,bajo/alto,554,0,0,TRUE,miningoutcrops_frostislands_2.png
152,1,1,0,bajo/alto,555,0,0,TRUE,miningoutcrops_shrineruins.jpeg
153,4,1,0,bajo/alto,556,0,0,TRUE,miningoutcrops_floodedforest.png
154,4,1,0,bajo/alto,557,0,0,TRUE,miningoutcrops_floodedforest.png
155,3,1,0,bajo/alto,557,0,0,TRUE,miningoutcrops_sandyplains_1.png
156,3,1,0,bajo/alto,557,0,0,TRUE,miningoutcrops_sandyplains_2.png
157,5,1,0,bajo/alto,557,0,0,TRUE,miningoutcrops_lavacaverns_1.png
158,5,1,0,bajo/alto,557,0,0,TRUE,miningoutcrops_lavacaverns_2.png
159,4,1,0,bajo/alto,558,0,0,TRUE,miningoutcrops_floodedforest.png
160,1,1,0,alto,546,0,0,TRUE,miningoutcrops_shrineruins.jpeg
161,2,1,0,alto,546,0,0,TRUE,miningoutcrops_frostislands_1.png
162,2,1,0,alto,546,0,0,TRUE,miningoutcrops_frostislands_2.png
163,3,1,0,alto,546,0,0,TRUE,miningoutcrops_sandyplains_1.png
164,3,1,0,alto,546,0,0,TRUE,miningoutcrops_sandyplains_2.png
165,4,1,0,alto,546,0,0,TRUE,miningoutcrops_floodedforest.png
166,5,1,0,alto,546,0,0,TRUE,miningoutcrops_lavacaverns_1.png
167,5,1,0,alto,546,0,0,TRUE,miningoutcrops_lavacaverns_2.png
168,5,1,0,bajo/alto,547,0,0,TRUE,miningoutcrops_lavacaverns_1.png
169,5,1,0,bajo/alto,547,0,0,TRUE,miningoutcrops_lavacaverns_2.png
170,1,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_shrineruins.jpeg
171,2,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_frostislands_1.png
172,2,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_frostislands_2.png
173,3,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_sandyplains_1.png
174,3,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_sandyplains_2.png
175,4,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_floodedforest.png
176,5,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_lavacaverns_1.png
177,5,1,0,bajo/alto,548,0,0,TRUE,miningoutcrops_lavacaverns_2.png
178,13,2,0,low/high,1,0,0,TRUE,1.png
179,11,2,0,low/high,3,0,0,TRUE,3_1.png
180,11,2,0,low/high,3,0,0,TRUE,3_2.png
181,10,2,0,low/high,4,0,0,TRUE,4.jpeg
182,11,2,0,low/high,7,0,0,TRUE,7_1.png
183,11,2,0,low/high,7,0,0,TRUE,7_2.png
184,9,2,0,low/high,10,0,0,TRUE,10.jpeg
185,9,2,0,low/high,11,0,0,TRUE,26.png
186,9,2,0,low/high,5,0,0,FALSE,-
187,9,2,0,low/high,12,0,0,TRUE,12.png
188,9,2,0,low/high,13,0,0,TRUE,12.png
189,13,2,11,low/high,14,0,0,TRUE,14.png
190,12,2,0,low/high,15,0,0,TRUE,15.png
191,13,2,0,low/high,18,0,0,TRUE,1.png
192,10,2,0,low/high,19,0,0,TRUE,19.png
193,10,2,0,low/high,20,0,0,TRUE,20.jpeg
194,13,2,0,low/high,21,0,0,TRUE,21.png
195,12,2,0,low/high,23,0,0,TRUE,23_1.jpeg
196,12,2,0,low/high,23,0,0,TRUE,23_2.jpeg
197,9,2,0,low/high,25,0,0,TRUE,25.jpeg
198,9,2,0,low/high,26,0,0,TRUE,26.png
199,9,2,1;4;5,low/high,133,0,0,FALSE,-
200,13,2,2;4;9,low/high,133,0,0,FALSE,-
201,11,2,3;14,low/high,133,0,0,FALSE,-
202,10,2,0,high,76,0,0,TRUE,76_1.png
203,10,2,0,high,76,0,0,TRUE,76_2.png
204,12,2,0,high,76,0,0,TRUE,76_3.png
205,11,2,0,high,76,0,0,TRUE,76_4.png
206,11,2,0,high,76,0,0,TRUE,76_5.png
207,12,2,0,low,77,0,0,TRUE,77_1.png
208,10,2,0,low,77,0,0,TRUE,bonepiles_frostislands_1.png
209,10,2,0,low,77,0,0,TRUE,bonepiles_frostislands_2.png
210,11,2,0,low,77,0,0,TRUE,bonepiles_lavacaverns_1.png
211,11,2,0,low,77,0,0,TRUE,bonepiles_lavacaverns_2.png
212,13,2,0,low,79,0,0,TRUE,bonepiles_sandyplains_1.png
213,13,2,0,low,79,0,0,TRUE,bonepiles_sandyplains_2.png
214,9,2,0,low/high,84,0,0,TRUE,bonepiles_shrineruins.png
215,9,2,0,high,87,0,0,TRUE,bonepiles_shrineruins.png
216,10,2,0,high,87,0,0,TRUE,bonepiles_frostislands_1.png
217,10,2,0,high,87,0,0,TRUE,bonepiles_frostislands_2.png
218,12,2,0,high,87,0,0,TRUE,bonepiles_floodedforest.png
219,13,2,0,high,87,0,0,TRUE,bonepiles_sandyplains_1.png
220,13,2,0,high,87,0,0,TRUE,bonepiles_sandyplains_2.png
221,11,2,0,high,87,0,0,TRUE,bonepiles_lavacaverns_1.png
222,11,2,0,high,87,0,0,TRUE,bonepiles_lavacaverns_2.png
223,11,2,0,low,89,0,0,TRUE,bonepiles_lavacaverns_1.png
224,11,2,0,low,89,0,0,TRUE,bonepiles_lavacaverns_2.png
225,9,2,0,low,90,0,0,TRUE,bonepiles_shrineruins.png
226,9,2,0,high,91,0,0,TRUE,bonepiles_shrineruins.png
227,13,2,0,high,264,0,0,TRUE,bonepiles_sandyplains_1.png
228,13,2,0,high,264,0,0,TRUE,bonepiles_sandyplains_2.png
229,9,2,1; 4; 5; 6; 8; 9,low/high,152,0,0,FALSE,-
230,12,2,4; 6; 7; 12,low/high,152,0,0,FALSE,-
231,13,2,3; 7,low/high,152,0,0,FALSE,-
232,9,2,1; 2; 3; 4; 10,low/high,155,0,0,FALSE,-
233,12,2,1; 4; 6; 7; 11,low/high,155,0,0,FALSE,-
234,10,2,4; 6,low/high,155,0,0,FALSE,-
235,9,2,5; 7; 8; 10; 12,low/high,156,0,0,FALSE,-
236,12,2,2.; 4; 7; 12; 13,low/high,156,0,0,FALSE,-
237,10,2,8; 10,low/high,156,0,0,FALSE,-
238,11,2,1; 7,low/high,156,0,0,FALSE,-
239,9,2,1; 3; 8,low/high,157,0,0,FALSE,-
240,12,2,10; 14,low/high,157,0,0,FALSE,-
241,10,2,8,low/high,157,0,0,FALSE,-
242,13,2,1,low/high,157,0,0,FALSE,-
243,11,2,1; 9,low/high,157,0,0,FALSE,-
244,9,2,1; 3; 6; 7; 9,low/high,158,0,0,FALSE,-
245,12,2,2; 3; 6; 7; 8; 9,low/high,158,0,0,FALSE,-
246,10,2,1; 4; 5; 7,low/high,158,0,0,FALSE,-
247,11,2,1; 2; 3; 6; 9,low/high,158,0,0,FALSE,-
248,10,2,0,low/high,93,0,0,FALSE,-
249,9,2,0,low/high,94,0,0,FALSE,-
250,10,2,0,low/high,94,0,0,FALSE,-
251,13,2,0,low,96,0,0,FALSE,-
252,11,2,0,low,96,0,0,FALSE,-
253,12,2,0,high,96,0,0,FALSE,-
254,13,2,0,high,96,0,0,FALSE,-
255,12,2,0,low,97,0,0,FALSE,-
256,13,2,0,low,97,0,0,FALSE,-
257,9,2,0,high,97,0,0,FALSE,-
258,12,2,0,high,97,0,0,FALSE,-
259,9,2,0,low,98,0,0,FALSE,-
260,12,2,0,low,98,0,0,FALSE,-
261,13,2,0,low,98,0,0,FALSE,-
262,12,2,0,high,98,0,0,FALSE,-
263,13,2,0,high,98,0,0,FALSE,-
264,12,2,0,low,100,0,0,FALSE,-
265,13,2,0,low,100,0,0,FALSE,-
266,11,2,0,low,100,0,0,FALSE,-
267,12,2,0,high,100,0,0,FALSE,-
268,9,2,0,low,101,0,0,FALSE,-
269,12,2,0,low,101,0,0,FALSE,-
270,10,2,0,low,101,0,0,FALSE,-
271,13,2,0,low,101,0,0,FALSE,-
272,11,2,0,low,101,0,0,FALSE,-
273,9,2,0,high,101,0,0,FALSE,-
274,10,2,0,high,101,0,0,FALSE,-
275,13,2,0,high,101,0,0,FALSE,-
276,9,2,0,low,102,0,0,FALSE,-
277,12,2,0,low,102,0,0,FALSE,-
278,13,2,0,low,102,0,0,FALSE,-
279,9,2,0,high,102,0,0,FALSE,-
280,12,2,0,high,102,0,0,FALSE,-
281,13,2,0,high,102,0,0,FALSE,-
282,9,2,0,low,103,0,0,FALSE,-
283,12,2,0,low,103,0,0,FALSE,-
284,10,2,0,low,103,0,0,FALSE,-
285,11,2,0,low,103,0,0,FALSE,-
286,9,2,0,high,103,0,0,FALSE,-
287,12,2,0,high,103,0,0,FALSE,-
288,10,2,0,high,103,0,0,FALSE,-
289,13,2,0,high,103,0,0,FALSE,-
290,9,2,0,low,105,0,0,FALSE,-
291,12,2,0,low,105,0,0,FALSE,-
292,10,2,0,low,105,0,0,FALSE,-
293,13,2,0,low,105,0,0,FALSE,-
294,11,2,0,low,105,0,0,FALSE,-
295,9,2,0,high,105,0,0,FALSE,-
296,12,2,0,high,105,0,0,FALSE,-
297,10,2,0,high,105,0,0,FALSE,-
298,13,2,0,high,105,0,0,FALSE,-
299,9,2,0,low,106,0,0,FALSE,-
300,10,2,0,low,106,0,0,FALSE,-
301,12,2,0,low,106,0,0,FALSE,-
302,14,2,0,low,106,0,0,FALSE,-
303,10,2,0,high,106,0,0,FALSE,-
304,13,2,0,high,106,0,0,FALSE,-
305,11,2,0,low/high,484,0,0,FALSE,-
306,10,2,0,low/high,484,0,0,FALSE,-
307,9,2,0,low/high,693,0,0,FALSE,-
308,12,2,0,low/high,693,0,0,FALSE,-
309,13,2,0,low/high,693,0,0,FALSE,-
310,9,2,0,low/high,694,0,0,FALSE,-
311,12,2,0,low/high,694,0,0,FALSE,-
312,13,2,0,low/high,694,0,0,FALSE,-
313,9,2,0,low/high,549,0,0,FALSE,-
314,10,2,0,low/high,549,0,0,FALSE,-
315,13,2,0,low/high,549,0,0,FALSE,-
316,11,2,0,low/high,550,0,0,TRUE,miningoutcrops_lavacaverns_1.png
317,11,2,0,low/high,550,0,0,TRUE,miningoutcrops_lavacaverns_2.png
318,11,2,0,low/high,551,0,0,TRUE,miningoutcrops_lavacaverns_1.png
319,11,2,0,low/high,551,0,0,TRUE,miningoutcrops_lavacaverns_2.png
320,13,2,0,high,552,0,0,TRUE,miningoutcrops_sandyplains_1.png
321,13,2,0,high,552,0,0,TRUE,miningoutcrops_sandyplains_2.png
322,12,2,0,high,552,0,0,TRUE,miningoutcrops_floodedforest.png
323,11,2,0,high,552,0,0,TRUE,miningoutcrops_lavacaverns_1.png
324,11,2,0,high,552,0,0,TRUE,miningoutcrops_lavacaverns_2.png
325,10,2,0,low/high,553,0,0,TRUE,miningoutcrops_frostislands_1.png
326,10,2,0,low/high,553,0,0,TRUE,miningoutcrops_frostislands_2.png
327,10,2,0,low/high,554,0,0,TRUE,miningoutcrops_frostislands_1.png
328,10,2,0,low/high,554,0,0,TRUE,miningoutcrops_frostislands_2.png
329,9,2,0,low/high,555,0,0,TRUE,miningoutcrops_shrineruins.jpeg
330,12,2,0,low/high,556,0,0,TRUE,miningoutcrops_floodedforest.png
331,12,2,0,low/high,557,0,0,TRUE,miningoutcrops_floodedforest.png
332,13,2,0,low/high,557,0,0,TRUE,miningoutcrops_sandyplains_1.png
333,13,2,0,low/high,557,0,0,TRUE,miningoutcrops_sandyplains_2.png
334,11,2,0,low/high,557,0,0,TRUE,miningoutcrops_lavacaverns_1.png
335,11,2,0,low/high,557,0,0,TRUE,miningoutcrops_lavacaverns_2.png
336,12,2,0,low/high,558,0,0,TRUE,miningoutcrops_floodedforest.png
337,9,2,0,high,546,0,0,TRUE,miningoutcrops_shrineruins.jpeg
338,10,2,0,high,546,0,0,TRUE,miningoutcrops_frostislands_1.png
339,10,2,0,high,546,0,0,TRUE,miningoutcrops_frostislands_2.png
340,13,2,0,high,546,0,0,TRUE,miningoutcrops_sandyplains_1.png
341,13,2,0,high,546,0,0,TRUE,miningoutcrops_sandyplains_2.png
342,12,2,0,high,546,0,0,TRUE,miningoutcrops_floodedforest.png
343,11,2,0,high,546,0,0,TRUE,miningoutcrops_lavacaverns_1.png
344,11,2,0,high,546,0,0,TRUE,miningoutcrops_lavacaverns_2.png
345,11,2,0,low/high,547,0,0,TRUE,miningoutcrops_lavacaverns_1.png
346,11,2,0,low/high,547,0,0,TRUE,miningoutcrops_lavacaverns_2.png
347,9,2,0,low/high,548,0,0,TRUE,miningoutcrops_shrineruins.jpeg
348,10,2,0,low/high,548,0,0,TRUE,miningoutcrops_frostislands_1.png
349,10,2,0,low/high,548,0,0,TRUE,miningoutcrops_frostislands_2.png
350,13,2,0,low/high,548,0,0,TRUE,miningoutcrops_sandyplains_1.png
351,13,2,0,low/high,548,0,0,TRUE,miningoutcrops_sandyplains_2.png
352,12,2,0,low/high,548,0,0,TRUE,miningoutcrops_floodedforest.png
353,11,2,0,low/high,548,0,0,TRUE,miningoutcrops_lavacaverns_1.png
354,11,2,0,low/high,548,0,0,TRUE,miningoutcrops_lavacaverns_2.png
