16,1,Joya de refresco 2,"Adorno con el que potenciar la habilidad Adrenalina.
Adrenalina",Narwa de trueno,"1,500z
Joya campo batalla x4
Escama de Tigrex+ x3
Bigote de Almudron+ x2
Cresta de Ludroth Real+ x2"
17,1,Joya de aumento 2,"Adorno con el que potenciar la habilidad Carga prolongada.
Carga prolongada",Almudron,"1,500z
Joya campo batalla x4
Bloque de hielo+ x2
Lodo dorado x2
Gema de wyvern x1"
18,1,Joya poderosa 2,"Adorno con el que potenciar la habilidad Afinidad.
Afinidad",Narwa de trueno,"1,500z
Joya campo batalla x5
Garra de Narwa+ x2
Pelo de Goss Harag+ x4
Placa de Rathian x1"
19,1,Joya de ataque 2,"Adorno con el que potenciar la habilidad Ataque.
Ataque",Narwa de trueno,"1,500z
Joya campo batalla x5
Pelo negro de Rajang x3
Garra de Goss Harag+ x3
Placa de Magnamalo x1"
20,1,Joya del experto 2,"Adorno con el que potenciar la habilidad Ojo crítico.
Ojo crítico",Narwa de trueno,"1,500z
Joya campo batalla x4
Sangre de dragón anciano x3
Pelo negro de Rajang x3
Púa azul de Ibushi x1"
21,1,Joya de mutación 2,"Adorno con el que potenciar la habilidad Mutación rápida.
Mutación rápida",Tigrex,"1,000z
Joya campo batalla x3
Garra de Tigrex+ x2
Garra de Somnacanth+ x1
Seda de Rakna-Kadaki x2"
22,1,Joya retroceso 1,"Adorno con el que potenciar la habilidad Cadencia.
Cadencia",Rakna-Kadaki,"1,000z
Joya campo batalla x2
Garras de Rakna-Kadaki x2
Hueso nasal Anjanath+ x1"
23,1,Joya contundente 2,"Adorno con el que potenciar la habilidad Impacto mejorado.
Impacto mejorado",Diablos,"1,000z
Joya campo batalla x4
Brazales Goss Harag+ x3
Cresta de Diablos+ x2
Cola de Rajang x1"
24,1,Joya recarga 1,"Adorno con el que potenciar la habilidad Recarga.
Recarga",Aldea★3 o Gremio★2,"1,000z
Joya campo batalla x3
Escama de Magnamalo+ x2
Coraza de Diablos x2
Piel de Bishaten+ x1"
25,1,Joya de voluntad 1,"Adorno con el que potenciar la habilidad Antiaturdimiento.
Antiaturdimiento",Aldea★3 o Gremio★2,"1,000z
Joya campo batalla x2
Coraza de Rakna-Kadaki x2
Caparazón de Almudron+ x2"
26,1,Joya de firmeza 2,"Adorno con el que potenciar la habilidad Antitemblores.
Antitemblores",Goss Harag,"1,000z
Joya campo batalla x2
Cresta de Diablos+ x2
Hueso robusto gigante x1
Coraza de Tetranadon+ x2"
27,1,Joya de tapones 3,"Adorno con el que potenciar la habilidad Tapones.
Tapones",Magnamalo,"1,000z
Joya campo batalla x4
Caparazón de Magnamalo+ x4
Fauces de Tigrex x1
Oreja de Lagombi+ x1"
28,1,Joya contragolpe 2,"Adorno con el que potenciar la habilidad Contraataque.
Contraataque",Aldea★3 A por la mercancía perdida,"750z
Joya campo batalla x2
Escama de Rathalos+ x3
Cuerno de Ibushi+ x1"
29,1,Joya burbujas 2,"Adorno con el que potenciar la habilidad Danza burbujeante.
Danza burbujeante",Mizutsune,"750z
Joya campo batalla x1
Espuma burbujas+ x2
Vesícula torrencial x2"
30,1,Joya tirador 1,"Adorno con el que potenciar la habilidad Estabilidad.
Estabilidad",Barioth,"750z
Joya campo batalla x1
Escama de Mizutsune+ x2
Ala de Rathalos x1"
31,1,Joya gambito 2,"Adorno con el que potenciar la habilidad Pena inmediata.
Pena inmediata",Zinogre,"750z
Joya campo batalla x2
Cuerno de Zinogre+ x1
Caparazón Somnacanth+ x2
Garra de Goss Harag x1"
32,1,Joya de salto 2,"Adorno con el que potenciar la habilidad Distancia evasiva.
Distancia evasiva",Tobi-Kadachi,"750z
Joya campo batalla x2
Electrificador de Zinogre+ x4
Escama Tobi-Kadachi+ x2"
33,1,Joya de evasión 2,"Adorno con el que potenciar la habilidad Intervalo evasivo.
Intervalo evasivo",Rathalos,"750z
Joya campo batalla x2
Garra de Barioth+ x2
Piel de Tobi-Kadachi+ x2
Coraza de Rathalos x1"
34,1,Joya tenaz 1,"Adorno con el que potenciar la habilidad Mejora de balance.
Mejora de balance",Zinogre,"750z
Joya campo batalla x2
Coraza de Zinogre x2
Garra de Mizutsune+ x2"
35,1,Joya enfundado 2,"Adorno con el que potenciar la habilidad Desenfunde veloz.
Desenfunde veloz",Nargacuga,"750z
Joya campo batalla x2
Piel de Nargacuga+ x2
Garra de Tobi-Kadachi+ x1
Garra de Bishaten+ x1"
36,1,J. resis. viento 1,"Adorno con el que potenciar la habilidad Antiviento.
Antiviento",Aldea★3 A por la mercancía perdida,"750z
Joya campo batalla x1
Coraza de Basarios x2
Coraza de Tetranadon+ x2"
37,1,Joya de boxeo 2,"Adorno con el que potenciar la habilidad Aturdir.
Aturdir",Anjanath,"750z
Joya campo batalla x1
Hueso nasal Anjanath+ x2
Cuero cabelludo de Barroth x1"
38,1,Joya de amistad 2,"Adorno con el que potenciar la habilidad Efecto área.
Efecto área",Aldea★2 o Gremio★2,"750z
Joya campo batalla x1
Garra de Mizutsune+ x1
Escama de Nargacuga+ x2
Polvo de vida x2"
39,1,Joya de destrucción 2,"Adorno con el que potenciar la habilidad Rompepartes.
Rompepartes",Aldea★2 o Gremio★2,"750z
Joya campo batalla x1
Garra de Zinogre+ x2
Colmillo ámbar+ x1
Colamen de Diablos x1"
40,1,Joya reostato 2,"Adorno con el que potenciar la habilidad Antiplagas.
Antiplagas",Aldea★2 o Gremio★2,"750z
Joya campo batalla x1
Vesícula congelante x1
Vesícula de rayo x1
Vesícula torrencial x1"
41,1,Joya del tragón 2,"Adorno con el que potenciar la habilidad Consumir.
Consumir",Aldea★2 o Gremio★2,"750z
Joya campo batalla x2
Colmillo de Anjanath+ x2
Pico de Tetranadon+ x1"
42,1,Joya protección 2,"Adorno con el que potenciar la habilidad Protección divina.
Bendición divina",Aldea★2 o Gremio★2,"750z
Joya campo batalla x4
Escama Somnacanth+ x3
Aleta de Mizutsune+ x2
Gema de wyvern x1"
43,1,Joya correpared 2,"Adorno con el que potenciar la habilidad Correparedes.
Correparedes",Bishaten,"500z
Joya de Suiko x2
Garra de Bishaten+ x2
Vesícula preciosa x2"
44,1,Joya cordóptero 2,"Adorno con el que potenciar la habilidad Domacordópteros.
Domacordópteros",Bishaten,"500z
Joya de Suiko x2
Pluma de Bishaten+ x2
Caldo de monstruo x2"
45,1,Joya afiladora 1,"Adorno con el que potenciar la habilidad Afilado rápido.
Afilado rápido",Rathian,"500z
Joya de Suiko x2
Garra de Rath+ x2
Cola de Gran Izuchi+ x1"
46,1,Joya impasible 2,"Adorno con el que potenciar la habilidad Duración de objetos.
Duración de objetos",Ludroth Real,"500z
Joya de Suiko x1
Escama de Ludroth Real+ x2"
47,1,Joya de recuperación 1,"Adorno con el que potenciar la habilidad Recuperación rápida.
Recuperación rápida",Jyuratodus,"500z
Joya de Suiko x1
Aleta de Jyuratodus+ x2"
48,1,Joya medicinal 2,"Adorno con el que potenciar la habilidad Recuperación.
Recuperación",Basarios,"500z
Joya de Suiko x2
Pleura de Basarios+ x2
Poción antigua x1"
49,1,Joya del músico 1,"Adorno con el que potenciar la habilidad Músico.
Músico",Pukei-Pukei,"500z
Joya de Suiko x1
Vesícula Pukei-Pukei+ x1"
50,1,Joya débil 1,"Adorno con el que potenciar la habilidad Agotador.
Agotador",Barroth,"500z
Joya de Suiko x1
Garra de Barroth+ x2"
51,1,Joya de salud 2,"Adorno con el que potenciar la habilidad Constitución.
Constitución",Volvidon,"500z
Joya de Suiko x2
Coraza de Volvidon x3
Fucium x1"
52,1,Joya venenosa 1,"Adorno con el que potenciar la habilidad Ataque venenoso.
Ataque venenoso",Pukei-Pukei,"500z
Joya de Suiko x2
Escama Pukei-Pukei+ x2
Vesícula tóxica x1"
53,1,Joya deslizante 1,"Adorno con el que potenciar la habilidad Afinidad deslizante.
Afinidad deslizante",Desbloquear rango alto,"500z
Joya de Suiko x1
Peto de Lagombi+ x1
Piel de esponja+ x1"
54,1,Joya bombardera 1,"Adorno con el que potenciar la habilidad Bombardero.
Bombardero",Desbloquear rango alto,"500z
Joya de Suiko x1
Vesícula infernal x1
Prisma fantasma Magnamalo x2"
55,1,Joya de fuego 1,"Adorno con el que potenciar la habilidad Ataque de fuego.
Ataque de fuego",Desbloquear rango alto,"500z
Joya de Suiko x2
Escama de Rathian+ x2
Vesícula infernal x1"
56,1,Joya de agua 1,"Adorno con el que potenciar la habilidad Ataque de agua.
Ataque de agua",Desbloquear rango alto,"500z
Joya de Suiko x2
Coraza de Jyuratodus x2
Vesícula torrencial x1"
57,1,Joya de rayo 1,"Adorno con el que potenciar la habilidad Ataque de rayo.
Ataque de rayo",Desbloquear rango alto,"500z
Joya de Suiko x2
Cuero perlado x2
Vesícula de rayo x1"
58,1,Joya de hielo 1,"Adorno con el que potenciar la habilidad Ataque de hielo.
Ataque de hielo",Desbloquear rango alto,"500z
Joya de Suiko x2
Piel de Lagombi+ x2
Garra de Gran Baggi+ x2"
59,1,Joya de draco 1,"Adorno con el que potenciar la habilidad Ataque de draco.
Ataque de draco",Desbloquear rango alto,"500z
Joya de Suiko x2
Coraza de Rathian x2
Reliquia de dracohueso x1"
60,1,Joya de defensa 1,"Adorno con el que potenciar la habilidad Aumento defensivo.
Aumento defensivo",Desbloquear rango alto,"500z
Joya de Suiko x2
Coraza de Basarios x2
Cresta de Barroth+ x1"
61,1,Joya cortante 1,"Adorno con el que potenciar la habilidad Experto cortador.
Experto cortador",Tetranadon,"250z
Joya de Suiko x1
Coraza de Tetranadon+ x2"
62,1,Joya de rodeo 2,"Adorno con el que potenciar la habilidad As de la monta.
As de la monta",Aknosom,"250z
Joya de Suiko x1
Pluma de Aknosom+ x2"
63,1,Joya antigula 1,"Adorno con el que potenciar la habilidad Gasto resistencia.
Gasto resistencia",Tetranadon,"250z
Joya de Suiko x1
Pico de Tetranadon+ x1"
64,1,Joya saciante 1,"Adorno con el que potenciar la habilidad Comida gratis.
Comida gratis",Khezu,"250z
Joya de Suiko x2
Colmillo extraño+ x2
Pico de Kulu-Ya-Ku+ x1"
65,1,Joya de fango 1,"Adorno con el que potenciar la habilidad Antifango.
Antifango",Gremio 7,"250z
Joya de Suiko x1
Peto de Lagombi+ x2
Caparazón de Barroth x1"
66,1,Joya distracción 1,"Adorno con el que potenciar la habilidad Distracción.
Distracción",Gremio 7,"250z
Joya de Suiko x1
Cuero de Remobra+ x3"
67,1,Joya inmersión 1,"Adorno con el que potenciar la habilidad Mejora de salto.
Mejora de salto",Gremio 7,"250z
Joya de Suiko x1
Piel de Bullfango+ x2
Hueso robusto x1"
68,1,Joya superviv. 2,"Adorno con el que potenciar la habilidad Fortalecer.
Fortalecer",Gremio 7,"250z
Joya de Suiko x1
Coraza de Arzuros x2"
69,1,Joya geológica 1,"Adorno con el que potenciar la habilidad Geólogo.
Geólogo",Gremio 7,"250z
Joya de Suiko x1
Escama de Kulu-Ya-Ku+ x2"
70,1,Joya botánica 1,"Adorno con el que potenciar la habilidad Botánico.
Botánico",Gremio 7,"250z
Joya de Suiko x1
Piel de Gran Izuchi+ x2"
71,1,Joya antinitro 1,"Adorno con el que potenciar la habilidad Antinitro.
Antinitro",Gremio 7,"250z
Joya de Suiko x1
Vesícula infernal x2
Mecha de Bombadgy x2"
72,1,Joya del sueño 1,"Adorno con el que potenciar la habilidad Antisueño.
Antisueño",Gremio 7,"250z
Joya de Suiko x1
Cuero de Gran Baggi+ x2
Escama de Baggi+ x2"
73,1,Joya antiparálisis 1,"Adorno con el que potenciar la habilidad Antiparálisis.
Antiparálisis",Gremio 7,"250z
Joya de Suiko x1
Coraza de Bnahabra x3
Aguijón de Bnahabra x1"
74,1,Joya antídoto 1,"Adorno con el que potenciar la habilidad Antiveneno.
Antiveneno",Gremio 7,"250z
Joya de Suiko x1
Piel de Gran Wroggi+ x2
Escama de Wroggi+ x2"
75,1,Joya resist. al fuego 1,"Adorno con el que potenciar la habilidad Antifuego.
Antifuego",Gremio 7,"250z
Joya de Suiko x1
Escama de Aknosom+ x2"
76,1,Joya resist. al agua 1,"Adorno con el que potenciar la habilidad Antiagua.
Antiagua",Gremio 7,"250z
Joya de Suiko x1
Cuero de Tetranadon+ x2"
77,1,Joya resist. al rayo 1,"Adorno con el que potenciar la habilidad Antirrayo.
Antirrayo",Gremio 7,"250z
Joya de Suiko x1
Cuero perlado x2"
78,1,Joya resist. al hielo 1,"Adorno con el que potenciar la habilidad Antihielo.
Antihielo",Gremio 7,"250z
Joya de Suiko x1
Garra de Lagombi+ x2"
79,1,Joya resist. al draco 1,"Adorno con el que potenciar la habilidad Antidraco.
Antidraco",Gremio 7,"250z
Joya de Suiko x1
Hueso afilado x2
Esquirla cáscara dragón x2"
1,2,Capacity Jewel 3,"A decoration that enhances the Ammo Up skill.
Ammo Up",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Ibushi Windsac x3
Nargacuga Fang+ x3
Jyuratodus Fang+ x2"
2,2,Guardian Jewel 3,"A decoration that enhances the Offensive Guard skill.
Offensive Guard",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Ibushi Hide+ x3
Volvidon Claw+ x3
Diablos Medulla x2"
3,2,Fungiform Jewel 3,"A decoration that enhances the Mushroomancer skill.
Mushroomancer",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Tigrex Maw x1
Anjanath Fang+ x3
Mandragora x3"
4,2,Draw Jewel 3,"A decoration that enhances the Critical Draw skill.
Critical Draw",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Ibushi Claw+ x3
Majestic Horn x2
Amber Fang+ x1"
5,2,Precise Jewel 2,"A decoration that enhances the Aim Booster skill.
Aim Booster",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Narwa Claw+ x2
Zinogre Claw+ x3
Diablos Medulla x1"
6,2,Crit Element Jewel 2,"A decoration that enhances the Critical Element skill.
Critical Element",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Elder Dragon Blood x2
Block of Ice+ x2
Tobi-Kadachi Electrode+ x1"
7,2,Artillery Jewel 2,"A decoration that enhances the Artillery skill.
Artillery",Magnamalo,"1,500z
Bloodrun Jewel x4
Magnamalo Scale+ x4
Pukei-Pukei Sac+ x2
Tetranadon Beak+ x1"
8,2,Sprinter Jewel 2,"A decoration that enhances the Marathon Runner skill.
Marathon Runner",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Zinogre Electrofur x3
Diablos Carapace x3
Royal Ludroth Claw+ x2"
9,2,Charger Jewel 2,"A decoration that enhances the Focus skill.
Focus",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Ibushi Windsac x3
Magnamalo Scute+ x3
Rathalos Medulla x2"
10,2,Mind's Eye Jewel 2,"A decoration that enhances the Mind's Eye skill.
Mind's Eye",Tigrex,"1,500z
Bloodrun Jewel x5
Goss Harag Hide+ x2
Mizutsune Purplefur+ x3
Gold Rajang Pelt x2"
11,2,Potential Jewel 2,"A decoration that enhances the Heroics skill.
Heroics",Diablos,"1,500z
Bloodrun Jewel x5
Rajang Tail x2
Majestic Horn x2
Tigrex Scale+ x2"
12,2,Trueshot Jewel 2,"A decoration that enhances the Special Ammo Boost skill.
Special Ammo Boost",Almudron,"1,500z
Bloodrun Jewel x4
Almudron Claw+ x2
Somnacanth Fin+ x2
Mizutsune Claw+ x2"
13,2,Magazine Jewel 2,"A decoration that enhances the Load Shells skill.
Load Shells",Goss Harag,"1,500z
Bloodrun Jewel x4
Goss Harag Horn+ x2
Bishaten Tailcase+ x2
Beast Gem x1"
14,2,Shield Jewel 2,"A decoration that enhances the Guard Up skill.
Guard Up",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Narwa Carapace x3
Goss Harag Brace+ x3
Basarios Pleura+ x2"
15,2,Ironwall Jewel 2,"A decoration that enhances the Guard skill.
Guard",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Narwa Sparksac x3
Almudron Fin+ x3
Tetranadon Disc+ x2"
16,2,Refresh Jewel 2,"A decoration that enhances the Stamina Surge skill.
Stamina Surge",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Tigrex Scale+ x3
Almudron Whisker+ x2
Royal Ludroth Crest+ x2"
17,2,Enhancer Jewel 2,"A decoration that enhances the Power Prolonger skill.
Power Prolonger",Almudron,"1,500z
Bloodrun Jewel x4
Block of Ice+ x2
Golden Sludge x2
Wyvern Gem x1"
18,2,Mighty Jewel 2,"A decoration that enhances the Maximum Might skill.
Maximum Might",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Narwa Claw+ x2
Goss Harag Fur+ x4
Rathian Plate x1"
19,2,Attack Jewel 2,"A decoration that enhances the Attack Boost skill.
Attack Boost",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x5
Rajang Blackfur x3
Goss Harag Claw+ x3
Magnamalo Plate x1"
20,2,Expert Jewel 2,"A decoration that enhances the Critical Eye skill.
Critical Eye",Thunder Serpent Narwa,"1,500z
Bloodrun Jewel x4
Elder Dragon Blood x3
Rajang Blackfur x3
Ibushi Bluespike x1"
21,2,Quickswitch Jewel 2,"A decoration that enhances the Rapid Morph skill.
Rapid Morph",Tigrex,"1,000z
Bloodrun Jewel x3
Tigrex Claw+ x2
Somnacanth Talon+ x1
Rakna-Kadaki Silk x2"
22,2,Absorber Jewel 1,"A decoration that enhances the Recoil Down skill.
Recoil Down",Rakna-Kadaki,"1,000z
Bloodrun Jewel x2
Rakna-Kadaki Sharpclaw x2
Anjanath Nosebone+ x1"
23,2,Blunt Jewel 2,"A decoration that enhances the Bludgeoner skill.
Bludgeoner",Diablos,"1,000z
Bloodrun Jewel x4
Goss Harag Brace+ x3
Diablos Ridge+ x2
Rajang Tail x1"
24,2,Quickload Jewel 1,"A decoration that enhances the Reload Speed skill.
Reload Speed",Village★3orHall★2,"1,000z
Bloodrun Jewel x3
Magnamalo Scale+ x2
Diablos Carapace x2
Bishaten Fur+ x1"
25,2,Steadfast Jewel 1,"A decoration that enhances the Stun Resistance skill.
Stun Resistance",Village★3orHall★2,"1,000z
Bloodrun Jewel x2
Rakna-Kadaki Carapace x2
Almudron Shell+ x2"
26,2,Footing Jewel 2,"A decoration that enhances the Tremor Resistance skill.
Tremor Resistance",Goss Harag,"1,000z
Bloodrun Jewel x2
Diablos Ridge+ x2
Great Stoutbone x1
Tetra Carapace+ x2"
27,2,Earplug Jewel 3,"A decoration that enhances the Earplugs skill.
Earplugs",Magnamalo,"1,000z
Bloodrun Jewel x4
Magnamalo Shell+ x4
Tigrex Maw x1
Lagombi Ear+ x1"
28,2,Counter Jewel 2,"A decoration that enhances the Counterstrike skill.
Counterstrike",Village★3 Supply Run,"750z
Bloodrun Jewel x2
Rathalos Scale+ x3
Ibushi Horn+ x1"
29,2,Bubble Jewel 2,"A decoration that enhances the Bubbly Dance skill.
Bubbly Dance",Mizutsune,"750z
Bloodrun Jewel x1
Bubblefoam+ x2
Torrent Sac x2"
30,2,Sniper Jewel 1,"A decoration that enhances the Steadiness skill.
Steadiness",Barioth,"750z
Bloodrun Jewel x1
Mizutsune Scale+ x2
Rathalos Wing x1"
31,2,Gambit Jewel 2,"A decoration that enhances the Punishing Draw skill.
Punishing Draw",Zinogre,"750z
Bloodrun Jewel x2
Zinogre Horn+ x1
Somnacanth Shell+ x2
Goss Harag Claw x1"
32,2,Jumping Jewel 2,"A decoration that enhances the Evade Extender skill.
Evade Extender",Tobi-Kadachi,"750z
Bloodrun Jewel x2
Zinogre Shocker+ x4
Tobi-Kadachi Scale+ x2"
33,2,Evasion Jewel 2,"A decoration that enhances the Evade Window skill.
Evade Window",Rathalos,"750z
Bloodrun Jewel x2
Barioth Claw+ x2
Tobi-Kadachi Pelt+ x2
Rathalos Carapace x1"
34,2,Brace Jewel 1,"A decoration that enhances the Flinch Free skill.
Flinch Free",Zinogre,"750z
Bloodrun Jewel x2
Zinogre Carapace x2
Mizutsune Claw+ x2"
35,2,Sheath Jewel 2,"A decoration that enhances the Quick Sheath skill.
Quick Sheath",Nargacuga,"750z
Bloodrun Jewel x2
Nargacuga Pelt+ x2
Tobi-Kadachi Claw+ x1
Bishaten Talon+ x1"
36,2,Wind Res Jewel 1,"A decoration that enhances the Windproof skill.
Windproof",Village★3 Supply Run,"750z
Bloodrun Jewel x1
Basarios Carapace x2
Tetra Carapace+ x2"
37,2,KO Jewel 2,"A decoration that enhances the Slugger skill.
Slugger",Anjanath,"750z
Bloodrun Jewel x1
Anjanath Nosebone+ x2
Barroth Scalp x1"
38,2,Friendship Jewel 2,"A decoration that enhances the Wide-Range skill.
Wide-Range",Village★2orHall★2,"750z
Bloodrun Jewel x1
Mizutsune Claw+ x1
Nargacuga Scale+ x2
Lifepowder x2"
39,2,Destroyer Jewel 2,"A decoration that enhances the Partbreaker skill.
Partbreaker","
Village★2orHall★2","750z
Bloodrun Jewel x1
Zinogre Claw+ x2
Amber Fang+ x1
Diablos Tailcase x1"
40,2,Resistor Jewel 2,"A decoration that enhances the Blight Resistance skill.
Blight Resistance",Village★2orHall★2,"750z
Bloodrun Jewel x1
Freezer Sac x1
Thunder Sac x1
Torrent Sac x1"
41,2,Gobbler Jewel 2,"A decoration that enhances the Speed Eating skill.
Speed Eating",Village★2orHall★2,"750z
Bloodrun Jewel x2
Anjanath Fang+ x2
Tetranadon Beak+ x1"
42,2,Protection Jewel 2,"A decoration that enhances the Divine Blessing skill.
Divine Blessing",Village★2orHall★2,"750z
Bloodrun Jewel x4
Somnacanth Scale+ x3
Mizutsune Fin+ x2
Wyvern Gem x1"
43,2,Wall Run Jewel 2,"A decoration that enhances the Wall Runner skill.
Wall Runner",Bishaten,"500z
Aquaglow Jewel x2
Bishaten Talon+ x2
Quality Stomach x2"
44,2,Wirebug Jewel 2,"A decoration that enhances the Wirebug Whisperer skill.
Wirebug Whisperer",Bishaten,"500z
Aquaglow Jewel x2
Bishaten Feather+ x2
Monster Broth x2"
45,2,Grinder Jewel 1,"A decoration that enhances the Speed Sharpening skill.
Speed Sharpening",Rathian,"500z
Aquaglow Jewel x2
Rath Wingtalon+ x2
Great Izuchi Tail+ x1"
46,2,Enduring Jewel 2,"A decoration that enhances the Item Prolonger skill.
Item Prolonger",Royal Ludroth,"500z
Aquaglow Jewel x1
Royal Ludroth Scale+ x2"
47,2,Recovery Jewel 1,"A decoration that enhances the Recovery Speed skill.
Recovery Speed",Jyuratodus,"500z
Aquaglow Jewel x1
Jyuratodus Fin+ x2"
48,2,Medicine Jewel 2,"A decoration that enhances the Recovery Up skill.
Recovery Up",Basarios,"500z
Aquaglow Jewel x2
Basarios Pleura+ x2
Ancient Potion x1"
49,2,Sonorous Jewel 1,"A decoration that enhances the Horn Maestro skill.
Horn Maestro",Pukei-Pukei,"500z
Aquaglow Jewel x1
Pukei-Pukei Sac+ x1"
50,2,Drain Jewel 1,"A decoration that enhances the Stamina Thief skill.
Stamina Thief",Barroth,"500z
Aquaglow Jewel x1
Barroth Claw+ x2"
51,2,Physique Jewel 2,"A decoration that enhances the Constitution skill.
Constitution",Volvidon,"500z
Aquaglow Jewel x2
Volvi Carapace x3
Fucium Ore x1"
52,2,Venom Jewel 1,"A decoration that enhances the Poison Attack skill.
Poison Attack",Pukei-Pukei,"500z
Aquaglow Jewel x2
Pukei-Pukei Scale+ x2
Toxin Sac x1"
53,2,Slider Jewel 1,"A decoration that enhances the Affinity Sliding skill.
Affinity Sliding",Unlocking HR,"500z
Aquaglow Jewel x1
Lagombi Plastron+ x1
Spongy Hide+ x1"
54,2,Bomber Jewel 1,"A decoration that enhances the Bombardier skill.
Bombardier",Unlocking HR,"500z
Aquaglow Jewel x1
Inferno Sac x1
Magna Ghostprism x2"
55,2,Blaze Jewel 1,"A decoration that enhances the Fire Attack skill.
Fire Attack",Unlocking HR,"500z
Aquaglow Jewel x2
Rathian Scale+ x2
Inferno Sac x1"
56,2,Stream Jewel 1,"A decoration that enhances the Water Attack skill.
Water Attack",Unlocking HR,"500z
Aquaglow Jewel x2
Jyuratodus Carapace x2
Torrent Sac x1"
57,2,Bolt Jewel 1,"A decoration that enhances the Thunder Attack skill.
Thunder Attack",Unlocking HR,"500z
Aquaglow Jewel x2
Pearl Hide x2
Thunder Sac x1"
